web-scraper-order,web-scraper-start-url,Date,Open,Close*,Empresa
1615854501-881,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 16, 2020",127.41,127.81,Apple
1615854501-845,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 08, 2021",136.03,136.91,Apple
1615854501-1021,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 03, 2020",81.17,81.28,Apple
1615854501-921,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 21, 2020",116.67,116.87,Apple
1615854501-1074,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 19, 2020",61.85,61.19,Apple
1615854501-868,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 06, 2021",127.72,126.6,Apple
1615854501-873,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 29, 2020",138.05,134.87,Apple
1615854501-1076,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 17, 2020",61.88,63.22,Apple
1615854501-1034,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 14, 2020",76.13,77.39,Apple
1615854501-879,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 18, 2020",128.96,126.66,Apple
1615854501-1083,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 06, 2020",70.5,72.26,Apple
1615854501-910,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 05, 2020",117.95,119.03,Apple
1615854501-994,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 13, 2020",97.26,95.48,Apple
1615854501-980,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 31, 2020",102.89,106.26,Apple
1615854501-964,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 21, 2020",119.26,124.37,Apple
1615854501-835,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 23, 2021",123.76,125.86,Apple
1615854501-1093,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 21, 2020",79.65,78.26,Apple
1615854501-988,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 21, 2020",99.17,97,Apple
1615854501-863,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 13, 2021",128.76,130.89,Apple
1615854501-1090,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 26, 2020",71.63,73.16,Apple
1615854501-983,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 28, 2020",94.37,93.25,Apple
1615854501-880,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 17, 2020",128.9,128.7,Apple
1615854501-893,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 30, 2020",116.97,119.05,Apple
1615854501-1097,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 14, 2020",81.18,81.24,Apple
1615854501-900,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 18, 2020",118.61,118.03,Apple
1615854501-935,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 01, 2020",117.64,116.79,Apple
1615854501-1106,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 04, 2020",78.83,79.71,Apple
1615854501-874,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 28, 2020",133.99,136.69,Apple
1615854501-936,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 30, 2020",113.79,115.81,Apple
1615854501-837,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 19, 2021",130.24,129.87,Apple
1615854501-903,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 13, 2020",119.44,119.26,Apple
1615854501-1025,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 28, 2020",79.19,79.56,Apple
1615854501-1042,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 05, 2020",73.76,74.39,Apple
1615854501-945,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 17, 2020",109.72,110.34,Apple
1615854501-1016,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 10, 2020",86.97,88.21,Apple
1615854501-1057,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 14, 2020",70,71.76,Apple
1615854501-1043,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 04, 2020",72.29,73.29,Apple
1615854501-888,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 07, 2020",122.31,123.75,Apple
1615854501-825,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 09, 2021",119.03,121.09,Apple
1615854501-838,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 18, 2021",129.2,129.71,Apple
1615854501-1054,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 17, 2020",71.17,70.7,Apple
1615854501-938,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 28, 2020",115.01,114.96,Apple
1615854501-925,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 15, 2020",118.72,120.71,Apple
1615854501-1011,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 17, 2020",88.79,87.9,Apple
1615854501-911,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 04, 2020",114.14,114.95,Apple
1615854501-842,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 11, 2021",135.9,135.13,Apple
1615854501-895,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 25, 2020",115.55,116.03,Apple
1615854501-1110,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 29, 2020",81.11,81.08,Apple
1615854501-1036,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 12, 2020",79.46,77.85,Apple
1615854501-891,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 02, 2020",122.02,123.08,Apple
1615854501-1118,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 16, 2020",78.4,78.81,Apple
1615854501-1006,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 24, 2020",91.25,90.01,Apple
1615854501-1013,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 15, 2020",83.31,85.75,Apple
1615854501-998,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 07, 2020",93.85,93.17,Apple
1615854501-1091,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 25, 2020",75.24,72.02,Apple
1615854501-1026,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 27, 2020",79.04,79.53,Apple
1615854501-977,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 05, 2020",109.38,110.06,Apple
1615854501-1113,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 24, 2020",80.06,79.58,Apple
1615854501-1124,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 08, 2020",74.29,75.8,Apple
1615854501-898,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 20, 2020",118.64,117.34,Apple
1615854501-967,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 18, 2020",114.35,115.56,Apple
1615854501-1085,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 04, 2020",74.11,75.68,Apple
1615854501-917,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 27, 2020",115.49,116.6,Apple
1615854501-927,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 13, 2020",125.27,121.1,Apple
1615854501-1117,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 17, 2020",79.07,79.68,Apple
1615854501-1119,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 15, 2020",77.96,77.83,Apple
1615854501-877,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 22, 2020",131.61,131.88,Apple
1615854501-843,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 10, 2021",136.48,135.39,Apple
1615854501-858,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 21, 2021",133.8,136.87,Apple
1615854501-1004,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 26, 2020",91.1,88.41,Apple
1615854501-1078,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 13, 2020",66.22,69.49,Apple
1615854501-1127,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 03, 2020",74.29,74.36,Apple
1615854501-860,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 19, 2021",127.78,127.83,Apple
1615854501-937,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 29, 2020",114.55,114.09,Apple
1615854501-856,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 25, 2021",143.07,142.92,Apple
1615854501-995,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 10, 2020",95.33,95.92,Apple
1615854501-981,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 30, 2020",94.19,96.19,Apple
1615854501-1018,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 08, 2020",82.56,83.36,Apple
1615854501-1075,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 18, 2020",59.94,61.67,Apple
1615854501-990,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 17, 2020",96.99,96.33,Apple
1615854501-849,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 03, 2021",135.76,133.94,Apple
1615854501-828,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 04, 2021",121.75,120.13,Apple
1615854501-1071,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 24, 2020",59.09,61.72,Apple
1615854501-854,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 27, 2021",143.43,142.06,Apple
1615854501-973,https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 10, 2020",112.6,112.73,Apple
1615855908-1616,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 17, 2020",235,235.53,Facebook
1615855908-1677,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 20, 2020",156.02,149.73,Facebook
1615855908-1598,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 14, 2020",236.76,239.73,Facebook
1615855908-1679,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 18, 2020",139.75,146.96,Facebook
1615855908-1500,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 01, 2020",279.16,286.55,Facebook
1615855908-1708,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 05, 2020",212.51,210.11,Facebook
1615855908-1726,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 09, 2020",217.54,218.3,Facebook
1615855908-1556,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 11, 2020",270.06,266.61,Facebook
1615855908-1540,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 05, 2020",262.2,264.65,Facebook
1615855908-1496,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 07, 2020",279.19,285.58,Facebook
1615855908-1472,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 12, 2021",256.63,251.09,Facebook
1615855908-1438,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 03, 2021",260.29,255.41,Facebook
1615855908-1510,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 16, 2020",275.05,278.96,Facebook
1615855908-1649,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 30, 2020",206.92,204.71,Facebook
1615855908-1601,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 09, 2020",245,244.5,Facebook
1615855908-1672,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 27, 2020",158.2,156.79,Facebook
1615855908-1484,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 23, 2020",266.89,268.11,Facebook
1615855908-1492,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 11, 2020",274.53,273.55,Facebook
1615855908-1545,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 28, 2020",259.4,256.82,Facebook
1615855908-1666,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 06, 2020",160.15,165.55,Facebook
1615855908-1591,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 23, 2020",239.63,232.6,Facebook
1615855908-1505,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 23, 2020",270.89,268.43,Facebook
1615855908-1671,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 30, 2020",159.18,165.95,Facebook
1615855908-1537,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 08, 2020",259.75,263.76,Facebook
1615855908-1514,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 10, 2020",273.1,272.43,Facebook
1615855908-1659,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 16, 2020",177.95,176.25,Facebook
1615855908-1455,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 05, 2021",266.8,268.1,Facebook
1615855908-1498,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 03, 2020",286.25,281.85,Facebook
1615855908-1584,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 03, 2020",252.65,251.96,Facebook
1615855908-1615,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 18, 2020",234.99,235.94,Facebook
1615855908-1698,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 20, 2020",216.52,214.58,Facebook
1615855908-1633,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 22, 2020",231.51,234.91,Facebook
1615855908-1577,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 12, 2020",258.97,259.89,Facebook
1615855908-1654,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 23, 2020",184.08,185.13,Facebook
1615855908-1637,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 18, 2020",212.15,213.19,Facebook
1615855908-1497,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 04, 2020",280.3,279.7,Facebook
1615855908-1713,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 29, 2020",221.44,223.23,Facebook
1615855908-1594,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 20, 2020",240.06,245.42,Facebook
1615855908-1729,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 06, 2020",206.7,212.6,Facebook
1615855908-1476,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 06, 2021",262,263.31,Facebook
1615855908-1557,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 10, 2020",275.51,268.09,Facebook
1615855908-1454,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 08, 2021",268.75,266.58,Facebook
1615855908-1579,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 10, 2020",268.04,263,Facebook
1615855908-1682,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 13, 2020",163.53,170.28,Facebook
1615855908-1645,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 06, 2020",208.12,208.47,Facebook
1615855908-1711,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 31, 2020",208.43,201.91,Facebook
1615855908-1515,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 09, 2020",289.87,278.77,Facebook
1615855908-1715,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 27, 2020",213.1,214.87,Facebook
1615855908-1475,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 07, 2021",265.9,268.74,Facebook
1615855908-1451,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 11, 2021",271.89,270.39,Facebook
1615855908-1580,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 07, 2020",264.08,268.44,Facebook
1615855908-1636,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 19, 2020",213.27,216.88,Facebook
1615855908-1487,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 18, 2020",275.77,276.4,Facebook
1615855908-1728,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 07, 2020",212.82,213.06,Facebook
1615855908-1522,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 29, 2020",276.55,280.83,Facebook
1615855908-1568,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 25, 2020",272.41,280.82,Facebook
1615855908-1493,https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 10, 2020",275.54,277.12,Facebook
